최초 EARLY일,티커,종목명,시장,최초 EARLY가,최신일,최신가,EARLY후 수익률 %,최대수익 %,최대낙폭 %,경과 거래일,EARLY 상태,현재 단계,시장상태,RS,RS 가속,MTT,최초 LEADER일,최초 SETUP일,최초 BUY일,최초 BUY가,BUY 승격
2026-08-21,028260,삼성물산,KOSPI,395500.0,2026-09-07,384000.0,-2.9077117572692823,0.0,-7.838179519595445,11,FRESH,INACTIVE,,,,,,,2026-08-21,395500,True
2026-08-21,002790,아모레퍼시픽홀딩스,KOSPI,26000.0,2026-09-07,26450.0,1.7307692307692246,7.692307692307687,0.0,11,FRESH,INACTIVE,,,,,,2026-08-31,2026-08-28,28000.0,True
2026-08-20,123890,한국자산신탁,KOSPI,2485.0,2026-09-07,2565.0,3.2193158953722323,6.23742454728371,0.0,12,FRESH,INACTIVE,,,,,,2026-08-27,2026-08-31,2640.0,True
2026-08-20,085620,미래에셋생명,KOSPI,26600.0,2026-09-07,19860.0,-25.338345864661648,9.586466165413544,-25.338345864661648,12,FRESH,INACTIVE,,,,,2026-08-25,,,,False
2026-08-20,061970,LB세미콘,KOSDAQ,5220.0,2026-09-07,3955.0,-24.23371647509579,0.0,-26.62835249042146,12,FRESH,INACTIVE,,,,,,,,,False
2026-08-20,02826K,삼성물산우B,KOSPI,232000.0,2026-09-07,233000.0,0.4310344827586299,7.1120689655172376,-1.2931034482758674,12,FRESH,INACTIVE,,,,,2026-08-21,2026-08-20,2026-08-21,247500,True
2026-08-20,010060,OCI홀딩스,KOSPI,290000.0,2026-09-07,222000.0,-23.448275862068968,0.0,-23.448275862068968,12,FRESH,INACTIVE,,,,,,2026-08-20,,,False
2026-08-20,001790,대한제당,KOSPI,2810.0,2026-09-07,2905.0,3.380782918149472,4.0925266903914626,-1.245551601423489,12,FRESH,SETUP,COUNTERTREND,27.746636771300444,-4.982164125225516,False,,2026-09-01,,,False
2026-08-19,443060,HD현대마린솔루션,KOSPI,209500.0,2026-09-07,212000.0,1.193317422434359,5.4892601431980825,-5.632458233890214,13,FRESH,INACTIVE,,,,,,2026-08-28,,,False
2026-08-19,316140,우리금융지주,KOSPI,33500.0,2026-09-07,34200.0,2.0895522388059806,3.43283582089553,-5.820895522388058,13,FRESH,INACTIVE,,,,,,2026-08-28,,,False
